mode,kernel,dtype,N,misaligned,tail_multiple,mean_GFLOPs,mean_CPE,count
SIMD,stencil,f32,103763,1,1,27.061909944444444,0.39344805555555556,18.0
SIMD,stencil,f32,144560,0,0,37.64762394444445,0.2797407222222222,18.0
SIMD,stencil,f32,144560,0,1,37.591330222222226,0.2818838888888889,18.0
SIMD,stencil,f32,144560,1,0,27.639595333333332,0.39377005555555555,18.0
SIMD,stencil,f32,144560,1,1,23.1875435,0.4717309444444444,18.0
SIMD,stencil,f32,201396,0,0,30.705283722222223,0.3429886666666666,18.0
SIMD,stencil,f32,201396,0,1,34.22474688888889,0.31110088888888887,18.0
SIMD,stencil,f32,201396,1,0,28.884381888888885,0.36352311111111113,18.0
SIMD,stencil,f32,201396,1,1,25.747652555555558,0.4081687222222223,18.0
SIMD,stencil,f32,280578,0,0,22.320186944444444,0.4711093333333334,18.0
SIMD,stencil,f32,280578,0,1,22.36572027777778,0.4721190555555556,18.0
SIMD,stencil,f32,280578,1,0,20.01855711111111,0.5270217222222222,18.0
SIMD,stencil,f32,280578,1,1,22.658176722222223,0.46342044444444436,18.0
SIMD,stencil,f32,390892,0,0,20.933541555555557,0.516844388888889,18.0
SIMD,stencil,f32,390892,0,1,21.88898361111111,0.48639755555555564,18.0
SIMD,stencil,f32,390892,1,0,23.949071222222223,0.4384309444444445,18.0
SIMD,stencil,f32,390892,1,1,20.075941833333335,0.5232806111111111,18.0
SIMD,stencil,f32,544578,0,0,22.299185388888887,0.475038,18.0
SIMD,stencil,f32,544578,0,1,21.174612222222223,0.49998811111111113,18.0
SIMD,stencil,f32,544578,1,0,20.710846722222225,0.5590287777777777,18.0
SIMD,stencil,f32,544578,1,1,20.301824944444448,0.5180037777777778,18.0
SIMD,stencil,f32,758688,0,0,18.0768775,0.60127,18.0
SIMD,stencil,f32,758688,0,1,19.41413727777778,0.5685782222222222,18.0
SIMD,stencil,f32,758688,1,0,19.72350083333333,0.5330203888888889,18.0
SIMD,stencil,f32,758688,1,1,18.235635833333337,0.5778567222222222,18.0
SIMD,stencil,f32,1056978,0,0,20.988788555555555,0.5014113333333334,18.0
SIMD,stencil,f32,1056978,0,1,21.80472938888889,0.4853598888888888,18.0
SIMD,stencil,f32,1056978,1,0,21.809465888888887,0.4856329444444444,18.0
SIMD,stencil,f32,1056978,1,1,20.320155833333335,0.5196881666666667,18.0
SIMD,stencil,f32,1472547,0,0,21.605935388888888,0.49709705555555556,18.0
SIMD,stencil,f32,1472547,0,1,22.357393833333333,0.4775465555555556,18.0
SIMD,stencil,f32,1472547,1,0,18.761118888888888,0.5700838888888888,18.0
SIMD,stencil,f32,1472547,1,1,18.538170499999996,0.5787852777777777,18.0
SIMD,stencil,f32,2051504,0,0,21.41665555555555,0.49335011111111116,18.0
SIMD,stencil,f32,2051504,0,1,19.071509222222222,0.5617746666666666,18.0
SIMD,stencil,f32,2051504,1,0,15.705683555555554,0.7216128333333333,18.0
SIMD,stencil,f32,2051504,1,1,13.219082555555556,0.8207845555555556,18.0
SIMD,stencil,f32,2858088,0,0,14.51336288888889,0.7368026111111112,18.0
SIMD,stencil,f32,2858088,0,1,15.052142444444447,0.7045003333333334,18.0
SIMD,stencil,f32,2858088,1,0,13.443206555555555,0.8145786666666666,18.0
SIMD,stencil,f32,2858088,1,1,13.656780555555555,0.7767447777777777,18.0
SIMD,stencil,f32,3981793,0,0,10.749921722222222,0.9836629444444444,18.0
SIMD,stencil,f32,3981793,0,1,9.540264,1.1518632777777777,18.0
SIMD,stencil,f32,3981793,1,0,10.825367777777778,0.9733090555555557,18.0
SIMD,stencil,f32,3981793,1,1,9.729801388888887,1.0890340555555555,18.0
SIMD,stencil,f32,5547302,0,0,10.199623166666667,1.0472652222222223,18.0
SIMD,stencil,f32,5547302,0,1,9.733757777777777,1.0829010000000001,18.0
SIMD,stencil,f32,5547302,1,0,9.845587111111112,1.0996117777777776,18.0
SIMD,stencil,f32,5547302,1,1,9.380111833333334,1.1278786666666667,18.0
SIMD,stencil,f32,7728318,0,0,9.995347277777777,1.0529009444444442,18.0
SIMD,stencil,f32,7728318,0,1,9.350094444444444,1.1371513888888887,18.0
SIMD,stencil,f32,7728318,1,0,9.765813,1.083057888888889,18.0
SIMD,stencil,f32,7728318,1,1,9.973388611111112,1.0588859444444445,18.0
SIMD,stencil,f32,10766836,0,0,9.479903166666666,1.114230722222222,18.0
SIMD,stencil,f32,10766836,0,1,9.567846944444444,1.10535,18.0
SIMD,stencil,f32,10766836,1,0,9.356509277777779,1.1312890555555557,18.0
SIMD,stencil,f32,10766836,1,1,9.418777999999998,1.1319472222222222,18.0
SIMD,stencil,f32,15000000,0,0,9.221216777777776,1.143700888888889,18.0
SIMD,stencil,f32,15000000,0,1,9.622250111111113,1.0925740555555556,18.0
SIMD,stencil,f32,15000000,1,0,8.761724833333332,1.2063397777777776,18.0
SIMD,stencil,f32,15000000,1,1,9.400896111111111,1.1206681666666667,18.0
SIMD,stencil,f64,1000,0,0,17.689451777777776,0.5936078888888889,18.0
SIMD,stencil,f64,1000,0,1,18.137923833333335,0.5790555555555555,18.0
SIMD,stencil,f64,1000,1,0,9.519149944444443,1.1032734444444445,18.0
SIMD,stencil,f64,1000,1,1,9.570545888888889,1.0972499999999998,18.0
SIMD,stencil,f64,1393,0,0,21.951372947368416,0.4783402631578948,19.0
SIMD,stencil,f64,1393,0,1,21.759945055555555,0.48255149999999997,18.0
SIMD,stencil,f64,1393,1,0,12.583062777777776,0.8347461111111111,18.0
SIMD,stencil,f64,1393,1,1,12.934099944444444,0.8121161666666666,18.0
SIMD,stencil,f64,1941,0,0,20.038370526315788,0.5241093157894736,19.0
SIMD,stencil,f64,1941,0,1,24.335957666666665,0.431464,18.0
SIMD,stencil,f64,1941,1,0,19.779644000000005,0.5309213333333334,18.0
SIMD,stencil,f64,1941,1,1,13.536041842105263,0.775753052631579,19.0
SIMD,stencil,f64,2704,0,0,24.83938247368421,0.4227249473684211,19.0
SIMD,stencil,f64,2704,0,1,23.58233288888889,0.44548199999999993,18.0
SIMD,stencil,f64,2704,1,0,20.16439688888889,0.5207692222222222,18.0
SIMD,stencil,f64,2704,1,1,17.776192777777776,0.6154770555555555,18.0
SIMD,stencil,f64,3767,0,0,19.796678777777775,0.5306732777777778,18.0
SIMD,stencil,f64,3767,0,1,20.442959499999997,0.5137524444444443,18.0
SIMD,stencil,f64,3767,1,0,13.821212833333334,0.7597775555555555,18.0
SIMD,stencil,f64,3767,1,1,14.018570666666669,0.7490782777777777,18.0
SIMD,stencil,f64,5248,0,0,19.118156222222222,0.5493769444444445,18.0
SIMD,stencil,f64,5248,0,1,23.436840210526316,0.44803042105263163,19.0
SIMD,stencil,f64,5248,1,0,13.19039727777778,0.796070611111111,18.0
SIMD,stencil,f64,5248,1,1,10.223508333333333,1.0305407222222223,18.0
SIMD,stencil,f64,7312,0,0,24.02321838888889,0.4371877777777778,18.0
SIMD,stencil,f64,7312,0,1,22.196712,0.47305422222222215,18.0
SIMD,stencil,f64,7312,1,0,13.27738,0.7908293888888889,18.0
SIMD,stencil,f64,7312,1,1,12.882537611111111,0.8150606666666667,18.0
SIMD,stencil,f64,10186,0,0,24.18882272222222,0.43421283333333327,18.0
SIMD,stencil,f64,10186,0,1,23.568815055555554,0.44585155555555556,18.0
SIMD,stencil,f64,10186,1,0,13.589168777777779,0.7727014999999999,18.0
SIMD,stencil,f64,10186,1,1,12.955043052631579,0.810501,19.0
SIMD,stencil,f64,14191,0,0,24.12714747368421,0.435284052631579,19.0
SIMD,stencil,f64,14191,0,1,23.691527444444443,0.44365561111111107,18.0
SIMD,stencil,f64,14191,1,0,13.63083788888889,0.7703390555555555,18.0
SIMD,stencil,f64,14191,1,1,12.986462055555556,0.8085385,18.0
SIMD,stencil,f64,19771,0,0,23.93461938888889,0.4387928333333333,18.0
SIMD,stencil,f64,19771,0,1,19.45502227777778,0.5413189444444444,18.0
SIMD,stencil,f64,19771,1,0,13.649076444444443,0.7692911666666666,18.0
SIMD,stencil,f64,19771,1,1,12.962486210526317,0.8100382105263157,19.0
SIMD,stencil,f64,27544,0,0,23.913357611111113,0.43917477777777775,18.0
SIMD,stencil,f64,27544,0,1,23.704811555555555,0.4429498333333333,18.0
SIMD,stencil,f64,27544,1,0,11.06288238888889,0.9492038333333332,18.0
SIMD,stencil,f64,27544,1,1,12.934735333333332,0.8117759999999998,18.0
SIMD,stencil,f64,38374,0,0,19.864204555555556,0.5287144444444444,18.0
SIMD,stencil,f64,38374,0,1,22.98702133333333,0.45717294444444445,18.0
SIMD,stencil,f64,38374,1,0,14.058375444444444,0.7473269444444444,18.0
SIMD,stencil,f64,38374,1,1,13.413404611111112,0.782809388888889,18.0
SIMD,stencil,f64,53461,0,0,21.81890083333333,0.4812485555555556,18.0
SIMD,stencil,f64,53461,0,1,20.471122166666667,0.5130457222222222,18.0
SIMD,stencil,f64,53461,1,0,12.216916444444443,0.8632309444444445,18.0
SIMD,stencil,f64,53461,1,1,13.55983322222222,0.7743478888888888,18.0
SIMD,stencil,f64,74480,0,0,15.346531111111112,0.6843605,18.0
SIMD,stencil,f64,74480,0,1,18.962582722222223,0.5537568333333334,18.0
SIMD,stencil,f64,74480,1,0,14.685669555555556,0.714985388888889,18.0
SIMD,stencil,f64,74480,1,1,12.166306944444445,0.8634085,18.0
SIMD,stencil,f64,103763,0,0,13.060273277777776,0.8208525,18.0
SIMD,stencil,f64,103763,0,1,18.033899000000005,0.5831535000000001,18.0
SIMD,stencil,f64,103763,1,0,14.242742055555558,0.737349,18.0
SIMD,stencil,f64,103763,1,1,11.997520944444446,0.8751938333333332,18.0
SIMD,stencil,f64,144560,0,0,11.424455666666667,0.9194922777777776,18.0
SIMD,stencil,f64,144560,0,1,14.40447222222222,0.731184277777778,18.0
SIMD,stencil,f64,144560,1,0,12.704928500000001,0.827059,18.0
SIMD,stencil,f64,144560,1,1,11.179291444444443,0.9403062222222223,18.0
SIMD,stencil,f64,201396,0,0,10.574798222222222,0.9988171666666665,18.0
SIMD,stencil,f64,201396,0,1,13.9814545,0.7603218333333334,18.0
SIMD,stencil,f64,201396,1,0,11.557995166666664,0.915997111111111,18.0
SIMD,stencil,f64,201396,1,1,10.631913277777779,0.9876082777777779,18.0
SIMD,stencil,f64,280578,0,0,12.266777222222222,0.8590654444444444,18.0
SIMD,stencil,f64,280578,0,1,11.315736388888887,0.9403288888888888,18.0
SIMD,stencil,f64,280578,1,0,10.538252111111111,1.0113964444444443,18.0
SIMD,stencil,f64,280578,1,1,9.21778316666667,1.1438408888888887,18.0
SIMD,stencil,f64,390892,0,0,10.351674000000001,1.0184597777777777,18.0
SIMD,stencil,f64,390892,0,1,11.384716888888889,0.9422367222222223,18.0
SIMD,stencil,f64,390892,1,0,10.71991938888889,0.9844202777777777,18.0
SIMD,stencil,f64,390892,1,1,9.579525222222223,1.1011556111111112,18.0
SIMD,stencil,f64,544578,0,0,9.0180295,1.1739223333333333,18.0
SIMD,stencil,f64,544578,0,1,13.144464444444443,0.7991759444444444,18.0
SIMD,stencil,f64,544578,1,0,9.834884055555555,1.0758062777777775,18.0
SIMD,stencil,f64,544578,1,1,8.817646555555557,1.2871471666666667,18.0
SIMD,stencil,f64,758688,0,0,9.325193277777778,1.143054888888889,18.0
SIMD,stencil,f64,758688,0,1,11.222283833333332,0.9535632777777779,18.0
SIMD,stencil,f64,758688,1,0,7.932188444444445,1.401027,18.0
SIMD,stencil,f64,758688,1,1,8.673850166666666,1.2289362222222222,18.0
SIMD,stencil,f64,1056978,0,0,10.68342488888889,0.9888478888888889,18.0
SIMD,stencil,f64,1056978,0,1,8.771603166666667,1.2579079444444443,18.0
SIMD,stencil,f64,1056978,1,0,6.138519166666667,1.8118550000000002,18.0
SIMD,stencil,f64,1056978,1,1,8.315876388888888,1.2902610555555556,18.0
SIMD,stencil,f64,1472547,0,0,6.995389833333333,1.5226214444444446,18.0
SIMD,stencil,f64,1472547,0,1,6.669430055555556,1.634265222222222,18.0
SIMD,stencil,f64,1472547,1,0,6.929240500000001,1.540791888888889,18.0
SIMD,stencil,f64,1472547,1,1,6.841918222222223,1.5536887222222222,18.0
SIMD,stencil,f64,2051504,0,0,5.2801089999999995,2.008011444444444,18.0
SIMD,stencil,f64,2051504,0,1,4.8271015,2.1934823333333333,18.0
SIMD,stencil,f64,2051504,1,0,5.133942111111112,2.0606424999999997,18.0
SIMD,stencil,f64,2051504,1,1,4.1473495,2.573386,18.0
SIMD,stencil,f64,2858088,0,0,4.688918444444445,2.2976029444444444,18.0
SIMD,stencil,f64,2858088,0,1,4.811335500000001,2.2038413333333335,18.0
SIMD,stencil,f64,2858088,1,0,4.759308388888889,2.2140860555555553,18.0
SIMD,stencil,f64,2858088,1,1,4.151247722222222,2.6468146666666663,18.0
SIMD,stencil,f64,3981793,0,0,4.667208944444444,2.324673944444444,18.0
SIMD,stencil,f64,3981793,0,1,4.772590111111111,2.247205944444444,18.0
SIMD,stencil,f64,3981793,1,0,4.663706388888889,2.3047852222222223,18.0
SIMD,stencil,f64,3981793,1,1,4.477486333333335,2.379627111111111,18.0
SIMD,stencil,f64,5547302,0,0,4.631414333333334,2.2948811111111116,18.0
SIMD,stencil,f64,5547302,0,1,4.78480738888889,2.201382,18.0
SIMD,stencil,f64,5547302,1,0,4.249730722222222,2.536056388888889,18.0
SIMD,stencil,f64,5547302,1,1,4.537022277777779,2.3382945555555548,18.0
SIMD,stencil,f64,7728318,0,0,4.335452444444445,2.446321944444444,18.0
SIMD,stencil,f64,7728318,0,1,4.414083222222222,2.4296808333333337,18.0
SIMD,stencil,f64,7728318,1,0,4.398812277777777,2.401246388888889,18.0
SIMD,stencil,f64,7728318,1,1,4.510760277777778,2.3534558333333333,18.0
SIMD,stencil,f64,10766836,0,0,4.5552533888888895,2.321515555555555,18.0
SIMD,stencil,f64,10766836,0,1,4.579021111111111,2.306694333333333,18.0
SIMD,stencil,f64,10766836,1,0,4.4383255,2.3713438333333334,18.0
SIMD,stencil,f64,10766836,1,1,4.429723444444445,2.3791321111111112,18.0
SIMD,stencil,f64,15000000,0,0,4.701155055555557,2.2364892777777774,18.0
SIMD,stencil,f64,15000000,0,1,4.7135095555555555,2.231997277777778,18.0
SIMD,stencil,f64,15000000,1,0,4.619497388888888,2.2777904444444443,18.0
SIMD,stencil,f64,15000000,1,1,4.4013705,2.391343777777778,18.0
SIMD,stencil,i32,1000,0,0,0.0,0.25211865,20.0
SIMD,stencil,i32,1000,0,1,0.0,0.1722,20.0
SIMD,stencil,i32,1000,1,0,0.0,0.2327519,20.0
SIMD,stencil,i32,1000,1,1,0.0,0.16327499999999998,20.0
SIMD,stencil,i32,1393,0,0,0.0,0.15456665,20.0
SIMD,stencil,i32,1393,0,1,0.0,0.11118099999999997,20.0
SIMD,stencil,i32,1393,1,0,0.0,0.14579135,20.0
SIMD,stencil,i32,1393,1,1,0.0,0.11168339999999999,20.0
SIMD,stencil,i32,1941,0,0,0.0,0.12719919999999998,20.0
SIMD,stencil,i32,1941,0,1,0.0,0.10016745,20.0
SIMD,stencil,i32,1941,1,0,0.0,0.12494849999999999,20.0
SIMD,stencil,i32,1941,1,1,0.0,0.09178270000000001,20.0
SIMD,stencil,i32,2704,0,0,0.0,0.09251000000000001,20.0
SIMD,stencil,i32,2704,0,1,0.0,0.08801785,20.0
SIMD,stencil,i32,2704,1,0,0.0,0.10841305000000001,20.0
SIMD,stencil,i32,2704,1,1,0.0,0.0925482,20.0
SIMD,stencil,i32,3767,0,0,0.0,0.0762665,20.0
SIMD,stencil,i32,3767,0,1,0.0,0.07233175,20.0
SIMD,stencil,i32,3767,1,0,0.0,0.09460225,20.0
SIMD,stencil,i32,3767,1,1,0.0,0.0931441,20.0
SIMD,stencil,i32,5248,0,0,0.0,0.06832045,20.0
SIMD,stencil,i32,5248,0,1,0.0,0.06512455000000002,20.0
SIMD,stencil,i32,5248,1,0,0.0,0.08528395000000003,20.0
SIMD,stencil,i32,5248,1,1,0.0,0.0850992,20.0
SIMD,stencil,i32,7312,0,0,0.0,0.06267929999999998,20.0
SIMD,stencil,i32,7312,0,1,0.0,0.060072449999999986,20.0
SIMD,stencil,i32,7312,1,0,0.0,0.08289485,20.0
SIMD,stencil,i32,7312,1,1,0.0,0.0783812,20.0
SIMD,stencil,i32,10186,0,0,0.0,0.05825895000000001,20.0
SIMD,stencil,i32,10186,0,1,0.0,0.052984449999999995,20.0
SIMD,stencil,i32,10186,1,0,0.0,0.08553345000000001,20.0
SIMD,stencil,i32,10186,1,1,0.0,0.07365259999999998,20.0
SIMD,stencil,i32,14191,0,0,0.0,0.10172789999999998,20.0
SIMD,stencil,i32,14191,0,1,0.0,0.14515715,20.0
SIMD,stencil,i32,14191,1,0,0.0,0.09600709999999998,20.0
SIMD,stencil,i32,14191,1,1,0.0,0.10951835000000001,20.0
SIMD,stencil,i32,19771,0,0,0.0,0.1516536,20.0
SIMD,stencil,i32,19771,0,1,0.0,0.13633699999999999,20.0
SIMD,stencil,i32,19771,1,0,0.0,0.1093506,20.0
SIMD,stencil,i32,19771,1,1,0.0,0.1230069,20.0
SIMD,stencil,i32,27544,0,0,0.0,0.1277987,20.0
SIMD,stencil,i32,27544,0,1,0.0,0.13349265,20.0
SIMD,stencil,i32,27544,1,0,0.0,0.1932578,20.0
SIMD,stencil,i32,27544,1,1,0.0,0.12296500000000002,20.0
SIMD,stencil,i32,38374,0,0,0.0,0.13791769999999998,20.0
SIMD,stencil,i32,38374,0,1,0.0,0.1437797,20.0
SIMD,stencil,i32,38374,1,0,0.0,0.20486364999999998,20.0
SIMD,stencil,i32,38374,1,1,0.0,0.1327481,20.0
SIMD,stencil,i32,53461,0,0,0.0,0.14487324999999998,20.0
SIMD,stencil,i32,53461,0,1,0.0,0.1397323,20.0
SIMD,stencil,i32,53461,1,0,0.0,0.14544595,20.0
SIMD,stencil,i32,53461,1,1,0.0,0.1397584,20.0
SIMD,stencil,i32,74480,0,0,0.0,0.17143575,20.0
SIMD,stencil,i32,74480,0,1,0.0,0.14461705,20.0
SIMD,stencil,i32,74480,1,0,0.0,0.15064005,20.0
SIMD,stencil,i32,74480,1,1,0.0,0.14450659999999999,20.0
SIMD,stencil,i32,103763,0,0,0.0,0.1499119,20.0
SIMD,stencil,i32,103763,0,1,0.0,0.1481419,20.0
SIMD,stencil,i32,103763,1,0,0.0,0.16792685000000002,20.0
SIMD,stencil,i32,103763,1,1,0.0,0.14819759999999998,20.0
SIMD,stencil,i32,144560,0,0,0.0,0.1902334,20.0
SIMD,stencil,i32,144560,0,1,0.0,0.15209,20.0
SIMD,stencil,i32,144560,1,0,0.0,0.16008474999999997,20.0
SIMD,stencil,i32,144560,1,1,0.0,0.15279685000000004,20.0
SIMD,stencil,i32,201396,0,0,0.0,0.16491795,20.0
SIMD,stencil,i32,201396,0,1,0.0,0.1636283,20.0
SIMD,stencil,i32,201396,1,0,0.0,0.15374790000000002,20.0
SIMD,stencil,i32,201396,1,1,0.0,0.1754761,20.0
SIMD,stencil,i32,280578,0,0,0.0,0.1790447,20.0
SIMD,stencil,i32,280578,0,1,0.0,0.16412065,20.0
SIMD,stencil,i32,280578,1,0,0.0,0.16281295,20.0
SIMD,stencil,i32,280578,1,1,0.0,0.18741245,20.0
SIMD,stencil,i32,390892,0,0,0.0,0.21093575000000003,20.0
SIMD,stencil,i32,390892,0,1,0.0,0.19931020000000002,20.0
SIMD,stencil,i32,390892,1,0,0.0,0.19541429999999999,20.0
SIMD,stencil,i32,390892,1,1,0.0,0.22130060000000001,20.0
SIMD,stencil,i32,544578,0,0,0.0,0.25141905,20.0
SIMD,stencil,i32,544578,0,1,0.0,0.21709560000000003,20.0
SIMD,stencil,i32,544578,1,0,0.0,0.21781215,20.0
SIMD,stencil,i32,544578,1,1,0.0,0.26224454999999997,20.0
SIMD,stencil,i32,758688,0,0,0.0,0.26593894999999995,20.0
SIMD,stencil,i32,758688,0,1,0.0,0.6846955,20.0
SIMD,stencil,i32,758688,1,0,0.0,0.25389285000000006,20.0
SIMD,stencil,i32,758688,1,1,0.0,0.26612575,20.0
SIMD,stencil,i32,1056978,0,0,0.0,0.2633164,20.0
SIMD,stencil,i32,1056978,0,1,0.0,0.28739739999999997,20.0
SIMD,stencil,i32,1056978,1,0,0.0,0.2896627500000001,20.0
SIMD,stencil,i32,1056978,1,1,0.0,0.25230395,20.0
SIMD,stencil,i32,1472547,0,0,0.0,0.30488435,20.0
SIMD,stencil,i32,1472547,0,1,0.0,0.27093685000000006,20.0
SIMD,stencil,i32,1472547,1,0,0.0,0.26838259999999997,20.0
SIMD,stencil,i32,1472547,1,1,0.0,0.28063795,20.0
SIMD,stencil,i32,2051504,0,0,0.0,0.28186955,20.0
SIMD,stencil,i32,2051504,0,1,0.0,0.30278865,20.0
SIMD,stencil,i32,2051504,1,0,0.0,0.30019795,20.0
SIMD,stencil,i32,2051504,1,1,0.0,0.2767469,20.0
SIMD,stencil,i32,2858088,0,0,0.0,0.30068095,20.0
SIMD,stencil,i32,2858088,0,1,0.0,0.2898685,20.0
SIMD,stencil,i32,2858088,1,0,0.0,0.3134452,20.0
SIMD,stencil,i32,2858088,1,1,0.0,0.2872673499999999,20.0
SIMD,stencil,i32,3981793,0,0,0.0,0.37086705,20.0
SIMD,stencil,i32,3981793,0,1,0.0,0.54482155,20.0
SIMD,stencil,i32,3981793,1,0,0.0,0.39327485000000006,20.0
SIMD,stencil,i32,3981793,1,1,0.0,0.33589774999999994,20.0
SIMD,stencil,i32,5547302,0,0,0.0,0.46316184999999993,20.0
SIMD,stencil,i32,5547302,0,1,0.0,0.4789976,20.0
SIMD,stencil,i32,5547302,1,0,0.0,0.3989264,20.0
SIMD,stencil,i32,5547302,1,1,0.0,0.5732233,20.0
SIMD,stencil,i32,7728318,0,0,0.0,0.7975753499999999,20.0
SIMD,stencil,i32,7728318,0,1,0.0,0.6842628500000001,20.0
SIMD,stencil,i32,7728318,1,0,0.0,0.70226975,20.0
SIMD,stencil,i32,7728318,1,1,0.0,0.66740275,20.0
SIMD,stencil,i32,10766836,0,0,0.0,0.7409423,20.0
SIMD,stencil,i32,10766836,0,1,0.0,0.7702917,20.0
SIMD,stencil,i32,10766836,1,0,0.0,0.8036101999999999,20.0
SIMD,stencil,i32,10766836,1,1,0.0,0.7278799499999999,20.0
SIMD,stencil,i32,15000000,0,0,0.0,0.9721297,20.0
SIMD,stencil,i32,15000000,0,1,0.0,0.8341788500000001,20.0
SIMD,stencil,i32,15000000,1,0,0.0,0.7356691000000002,20.0
SIMD,stencil,i32,15000000,1,1,0.0,0.7450291,20.0
Scalar,elemmul,f32,1000,0,0,4.426491578947368,0.7915726315789473,19.0
Scalar,elemmul,f32,1000,0,1,4.594216684210527,0.7631842105263157,19.0
Scalar,elemmul,f32,1000,1,0,4.703956833333333,0.7446272222222221,18.0
Scalar,elemmul,f32,1000,1,1,4.735475315789474,0.7392368421052632,19.0
Scalar,elemmul,f32,1393,0,0,3.665136157894737,0.9549652631578949,19.0
Scalar,elemmul,f32,1393,0,1,3.840289,0.9113991052631579,19.0
Scalar,elemmul,f32,1393,1,0,4.930454105263158,0.7099231578947368,19.0
Scalar,elemmul,f32,1393,1,1,4.9416765789473684,0.7082782105263159,19.0
Scalar,elemmul,f32,1941,0,0,4.871534111111112,0.7184643333333334,18.0
Scalar,elemmul,f32,1941,0,1,5.06029505263158,0.6916673684210527,19.0
Scalar,elemmul,f32,1941,1,0,5.024585944444445,0.6967592222222224,18.0
Scalar,elemmul,f32,1941,1,1,5.057520157894737,0.692047,19.0
Scalar,elemmul,f32,2704,0,0,4.9578936111111105,0.7059477222222221,18.0
Scalar,elemmul,f32,2704,0,1,5.148438105263157,0.6798213157894738,19.0
Scalar,elemmul,f32,2704,1,0,5.118651333333333,0.6838959444444445,18.0
Scalar,elemmul,f32,2704,1,1,4.85460738888889,0.7209690555555555,18.0
Scalar,elemmul,f32,3767,0,0,4.977971157894737,0.7031271578947368,19.0
Scalar,elemmul,f32,3767,0,1,5.039866263157895,0.6949826315789474,19.0
Scalar,elemmul,f32,3767,1,0,5.184977578947368,0.6750313157894737,19.0
Scalar,elemmul,f32,3767,1,1,4.8846514444444455,0.716558888888889,18.0
Scalar,elemmul,f32,5248,0,0,3.707740055555556,0.9443757777777777,18.0
Scalar,elemmul,f32,5248,0,1,4.576441421052632,0.7675555263157895,19.0
Scalar,elemmul,f32,5248,1,0,5.060801166666667,0.6920904999999999,18.0
Scalar,elemmul,f32,5248,1,1,3.7226001111111113,0.9406917222222221,18.0
Scalar,elemmul,f32,7312,0,0,3.7249046666666663,0.9403774999999999,18.0
Scalar,elemmul,f32,7312,0,1,4.694038888888889,0.7470102777777777,18.0
Scalar,elemmul,f32,7312,1,0,4.781091944444444,0.7471824999999999,18.0
Scalar,elemmul,f32,7312,1,1,3.8993203888888885,0.8982686111111112,18.0
Scalar,elemmul,f32,10186,0,0,3.8813625,0.9025474444444443,18.0
Scalar,elemmul,f32,10186,0,1,3.7224028333333337,0.9403430555555556,18.0
Scalar,elemmul,f32,10186,1,0,5.00235061111111,0.7015191666666667,18.0
Scalar,elemmul,f32,10186,1,1,3.9607761666666668,0.8836664444444444,18.0
Scalar,elemmul,f32,14191,0,0,4.113793555555556,0.8508485555555555,18.0
Scalar,elemmul,f32,14191,0,1,3.7323789444444446,0.9390223888888889,18.0
Scalar,elemmul,f32,14191,1,0,3.6576080555555563,0.9598382222222221,18.0
Scalar,elemmul,f32,14191,1,1,3.9540286842105266,0.8853944210526317,19.0
Scalar,elemmul,f32,19771,0,0,4.044682000000001,0.8662186111111111,18.0
Scalar,elemmul,f32,19771,0,1,3.833929833333333,0.9142361111111111,18.0
Scalar,elemmul,f32,19771,1,0,4.521626944444445,0.7753386666666666,18.0
Scalar,elemmul,f32,19771,1,1,3.8951111111111114,0.8994837222222222,18.0
Scalar,elemmul,f32,27544,0,0,3.998414,0.8764365000000001,18.0
Scalar,elemmul,f32,27544,0,1,4.518353611111111,0.7759493333333334,18.0
Scalar,elemmul,f32,27544,1,0,4.654506444444445,0.7522043888888889,18.0
Scalar,elemmul,f32,27544,1,1,4.766402111111111,0.7351035555555555,18.0
Scalar,elemmul,f32,38374,0,0,4.035887210526315,0.868017157894737,19.0
Scalar,elemmul,f32,38374,0,1,4.424368055555555,0.7912917777777778,18.0
Scalar,elemmul,f32,38374,1,0,4.716619333333334,0.7430556111111113,18.0
Scalar,elemmul,f32,38374,1,1,4.757156,0.7363092105263158,19.0
Scalar,elemmul,f32,53461,0,0,4.501705888888889,0.7846116666666667,18.0
Scalar,elemmul,f32,53461,0,1,4.15782357894737,0.8555636315789475,19.0
Scalar,elemmul,f32,53461,1,0,4.654703277777778,0.7524793333333332,18.0
Scalar,elemmul,f32,53461,1,1,4.680912055555556,0.7481279444444444,18.0
Scalar,elemmul,f32,74480,0,0,4.494427444444444,0.7789760555555556,18.0
Scalar,elemmul,f32,74480,0,1,4.217075166666667,0.8323203333333332,18.0
Scalar,elemmul,f32,74480,1,0,4.1891465000000006,0.8432930555555554,18.0
Scalar,elemmul,f32,74480,1,1,3.948637833333333,0.8863851111111112,18.0
Scalar,elemmul,f32,103763,0,0,4.636104,0.7554392777777778,18.0
Scalar,elemmul,f32,103763,0,1,4.2925679444444444,0.8252875,18.0
Scalar,elemmul,f32,103763,1,0,3.750537500000001,0.9601601111111111,18.0
Scalar,elemmul,f32,103763,1,1,3.8204444444444436,0.9226287222222221,18.0
Scalar,elemmul,f32,144560,0,0,4.447218944444444,0.7955190555555555,18.0
Scalar,elemmul,f32,144560,0,1,4.541120277777778,0.7712487222222222,18.0
Scalar,elemmul,f32,144560,1,0,4.068324111111111,0.8693111111111111,18.0
