kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,201396,11,0,0,20.391738,0.343276
saxpy,f32,201396,12,0,0,19.991959,0.350141
saxpy,f32,201396,13,0,0,20.120785,0.347899
saxpy,f32,201396,14,0,0,20.232972,0.345970
saxpy,f32,201396,15,0,0,20.216724,0.346248
saxpy,f32,201396,16,0,0,17.436388,0.401459
saxpy,f32,201396,17,0,0,19.933587,0.351166
saxpy,f32,201396,18,0,0,20.236021,0.345918
saxpy,f32,201396,19,0,0,20.130841,0.347725
saxpy,f32,280578,0,0,0,9.296764,0.752950
saxpy,f32,280578,1,0,0,10.171691,0.688185
saxpy,f32,280578,2,0,0,14.264050,0.490744
saxpy,f32,280578,3,0,0,14.442094,0.484694
saxpy,f32,280578,4,0,0,7.275818,0.962091
saxpy,f32,280578,5,0,0,14.240160,0.491567
saxpy,f32,280578,6,0,0,15.833249,0.442108
saxpy,f32,280578,7,0,0,16.141579,0.433663
saxpy,f32,280578,8,0,0,16.187677,0.432428
saxpy,f32,280578,9,0,0,16.185342,0.432490
saxpy,f32,280578,10,0,0,16.169952,0.432902
