kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,144560,2,0,0,9.131064,0.569485
saxpy,f32,144560,3,0,0,9.437151,0.551014
saxpy,f32,144560,4,0,0,9.369260,0.555006
saxpy,f32,144560,5,0,0,9.498538,0.547453
saxpy,f32,144560,6,0,0,8.478768,0.613297
saxpy,f32,144560,7,0,0,1.465651,3.547912
saxpy,f32,144560,8,0,0,2.851651,1.823505
saxpy,f32,144560,9,0,0,9.396360,0.553406
saxpy,f32,144560,10,0,0,8.184510,0.635347
saxpy,f32,144560,11,0,0,9.394223,0.553532
saxpy,f32,144560,12,0,0,9.455051,0.549971
saxpy,f32,144560,13,0,0,9.540853,0.545025
saxpy,f32,144560,14,0,0,10.141569,0.512741
saxpy,f32,144560,15,0,0,10.114959,0.514090
saxpy,f32,144560,16,0,0,3.215798,1.617017
saxpy,f32,144560,17,0,0,6.125810,0.848867
saxpy,f32,144560,18,0,0,10.190181,0.510295
saxpy,f32,144560,19,0,0,3.281272,1.584751
saxpy,f32,201396,0,0,0,2.179643,2.385712
saxpy,f32,201396,1,0,0,3.825242,1.359391
saxpy,f32,201396,2,0,0,9.858968,0.527439
saxpy,f32,201396,3,0,0,7.502431,0.693109
saxpy,f32,201396,4,0,0,3.626916,1.433725
saxpy,f32,201396,5,0,0,9.670788,0.537702
saxpy,f32,201396,6,0,0,9.778074,0.531802
saxpy,f32,201396,7,0,0,6.342576,0.819856
saxpy,f32,201396,8,0,0,9.860658,0.527348
saxpy,f32,201396,9,0,0,9.951773,0.522520
saxpy,f32,201396,10,0,0,10.062655,0.516762
saxpy,f32,201396,11,0,0,9.928714,0.523733
saxpy,f32,201396,12,0,0,9.988296,0.520609
saxpy,f32,201396,13,0,0,9.952756,0.522468
saxpy,f32,201396,14,0,0,3.292097,1.579540
saxpy,f32,201396,15,0,0,9.994492,0.520287
saxpy,f32,201396,16,0,0,10.042584,0.517795
saxpy,f32,201396,17,0,0,10.025088,0.518699
saxpy,f32,201396,18,0,0,9.937778,0.523256
saxpy,f32,201396,19,0,0,9.997716,0.520119
saxpy,f32,280578,0,0,0,2.152974,2.415263
saxpy,f32,280578,1,0,0,4.731352,1.099052
saxpy,f32,280578,2,0,0,4.743189,1.096309
saxpy,f32,280578,3,0,0,4.743189,1.096309
saxpy,f32,280578,4,0,0,4.754321,1.093742
saxpy,f32,280578,5,0,0,4.307386,1.207229
saxpy,f32,280578,6,0,0,4.211094,1.234833
saxpy,f32,280578,7,0,0,4.245727,1.224761
saxpy,f32,280578,8,0,0,4.242389,1.225724
saxpy,f32,280578,9,0,0,4.279139,1.215198
saxpy,f32,280578,10,0,0,1.265883,4.107806
saxpy,f32,280578,11,0,0,3.997478,1.300820
saxpy,f32,280578,12,0,0,1.855081,2.803112
saxpy,f32,280578,13,0,0,3.655231,1.422619
saxpy,f32,280578,14,0,0,2.435631,2.134971
saxpy,f32,280578,15,0,0,3.957000,1.314127
saxpy,f32,280578,16,0,0,0.948011,5.485167
saxpy,f32,280578,17,0,0,2.671297,1.946620
saxpy,f32,280578,18,0,0,2.525118,2.059310
saxpy,f32,280578,19,0,0,7.497956,0.693522
saxpy,f32,390892,0,0,0,6.253970,0.831472
saxpy,f32,390892,1,0,0,6.885652,0.755194
saxpy,f32,390892,2,0,0,6.901821,0.753424
saxpy,f32,390892,3,0,0,1.527778,3.403636
saxpy,f32,390892,4,0,0,4.429807,1.173866
saxpy,f32,390892,5,0,0,6.893666,0.754316
saxpy,f32,390892,6,0,0,6.934266,0.749899
saxpy,f32,390892,7,0,0,6.489984,0.801235
saxpy,f32,390892,8,0,0,1.685444,3.085240
saxpy,f32,390892,9,0,0,2.788920,1.864521
saxpy,f32,390892,10,0,0,4.154568,1.251634
saxpy,f32,390892,11,0,0,3.068286,1.694757
saxpy,f32,390892,12,0,0,2.324812,2.236740
saxpy,f32,390892,13,0,0,2.529639,2.055629
saxpy,f32,390892,14,0,0,3.203755,1.623095
saxpy,f32,390892,15,0,0,2.409883,2.157782
saxpy,f32,390892,16,0,0,1.874261,2.774426
saxpy,f32,390892,17,0,0,3.084909,1.685625
saxpy,f32,390892,18,0,0,3.283935,1.583466
saxpy,f32,390892,19,0,0,3.068767,1.694491
saxpy,f32,544578,0,0,0,5.698063,0.912591
saxpy,f32,544578,1,0,0,6.467093,0.804071
saxpy,f32,544578,2,0,0,6.071239,0.856497
saxpy,f32,544578,3,0,0,6.464637,0.804376
saxpy,f32,544578,4,0,0,6.476631,0.802887
saxpy,f32,544578,5,0,0,6.473243,0.803307
saxpy,f32,544578,6,0,0,6.472051,0.803455
saxpy,f32,544578,7,0,0,6.468054,0.803951
saxpy,f32,544578,8,0,0,6.465826,0.804228
saxpy,f32,544578,9,0,0,7.130403,0.729271
saxpy,f32,544578,10,0,0,8.182851,0.635475
saxpy,f32,544578,11,0,0,8.225988,0.632143
saxpy,f32,544578,12,0,0,8.189434,0.634964
saxpy,f32,544578,13,0,0,8.214263,0.633045
saxpy,f32,544578,14,0,0,8.212900,0.633150
saxpy,f32,544578,15,0,0,8.200039,0.634143
saxpy,f32,544578,16,0,0,8.213272,0.633122
saxpy,f32,544578,17,0,0,6.973091,0.745724
saxpy,f32,544578,18,0,0,8.080856,0.643496
saxpy,f32,544578,19,0,0,6.199340,0.838799
saxpy,f32,758688,0,0,0,5.337200,0.974294
saxpy,f32,758688,1,0,0,8.077583,0.643757
saxpy,f32,758688,2,0,0,6.652062,0.781712
saxpy,f32,758688,3,0,0,6.658426,0.780965
saxpy,f32,758688,4,0,0,6.667378,0.779917
saxpy,f32,758688,5,0,0,6.314111,0.823552
saxpy,f32,758688,6,0,0,6.637891,0.783381
saxpy,f32,758688,7,0,0,6.673243,0.779231
saxpy,f32,758688,8,0,0,8.376292,0.620800
saxpy,f32,758688,9,0,0,3.860866,1.346848
saxpy,f32,758688,10,0,0,3.076325,1.690328
saxpy,f32,758688,11,0,0,8.060762,0.645100
saxpy,f32,758688,12,0,0,7.612946,0.683047
saxpy,f32,758688,13,0,0,6.681588,0.778258
saxpy,f32,758688,14,0,0,6.692138,0.777031
saxpy,f32,758688,15,0,0,6.677295,0.778758
saxpy,f32,758688,16,0,0,6.490918,0.801119
saxpy,f32,758688,17,0,0,5.145866,1.010520
saxpy,f32,758688,18,0,0,8.099659,0.642002
saxpy,f32,758688,19,0,0,8.383697,0.620251
saxpy,f32,1056978,0,0,0,6.103455,0.851977
saxpy,f32,1056978,1,0,0,8.080678,0.643510
saxpy,f32,1056978,2,0,0,6.531933,0.796089
saxpy,f32,1056978,3,0,0,6.085848,0.854441
saxpy,f32,1056978,4,0,0,7.793724,0.667203
saxpy,f32,1056978,5,0,0,7.471626,0.695966
saxpy,f32,1056978,6,0,0,7.794644,0.667125
saxpy,f32,1056978,7,0,0,7.815623,0.665334
saxpy,f32,1056978,8,0,0,7.553074,0.688461
saxpy,f32,1056978,9,0,0,6.061922,0.857814
saxpy,f32,1056978,10,0,0,7.096595,0.732746
saxpy,f32,1056978,11,0,0,6.210685,0.837267
saxpy,f32,1056978,12,0,0,7.563803,0.687485
saxpy,f32,1056978,13,0,0,7.801404,0.666547
saxpy,f32,1056978,14,0,0,7.322247,0.710165
saxpy,f32,1056978,15,0,0,7.551078,0.688643
saxpy,f32,1056978,16,0,0,7.815566,0.665339
saxpy,f32,1056978,17,0,0,8.164222,0.636925
saxpy,f32,1056978,18,0,0,8.178657,0.635801
saxpy,f32,1056978,19,0,0,8.099751,0.641995
saxpy,f32,1472547,0,0,0,4.428169,1.174300
saxpy,f32,1472547,1,0,0,7.161477,0.726107
saxpy,f32,1472547,2,0,0,5.506733,0.944299
saxpy,f32,1472547,3,0,0,5.583848,0.931257
saxpy,f32,1472547,4,0,0,5.301090,0.980930
saxpy,f32,1472547,5,0,0,6.417640,0.810267
saxpy,f32,1472547,6,0,0,4.799089,1.083539
saxpy,f32,1472547,7,0,0,4.992507,1.041561
saxpy,f32,1472547,8,0,0,5.911731,0.879607
saxpy,f32,1472547,9,0,0,6.526277,0.796779
saxpy,f32,1472547,10,0,0,7.399340,0.702765
saxpy,f32,1472547,11,0,0,7.419902,0.700818
saxpy,f32,1472547,12,0,0,5.753767,0.903756
saxpy,f32,1472547,13,0,0,7.221232,0.720099
saxpy,f32,1472547,14,0,0,5.636048,0.922632
saxpy,f32,1472547,15,0,0,6.144124,0.846337
saxpy,f32,1472547,16,0,0,7.551403,0.688614
saxpy,f32,1472547,17,0,0,7.422389,0.700583
saxpy,f32,1472547,18,0,0,6.264371,0.830091
saxpy,f32,1472547,19,0,0,7.403302,0.702389
saxpy,f32,2051504,0,0,0,3.159511,1.645824
saxpy,f32,2051504,1,0,0,4.899952,1.061235
saxpy,f32,2051504,2,0,0,5.074941,1.024642
saxpy,f32,2051504,3,0,0,5.884018,0.883750
saxpy,f32,2051504,4,0,0,5.663915,0.918093
saxpy,f32,2051504,5,0,0,6.405565,0.811794
saxpy,f32,2051504,6,0,0,4.146071,1.254199
saxpy,f32,2051504,7,0,0,5.390822,0.964602
saxpy,f32,2051504,8,0,0,5.595968,0.929241
saxpy,f32,2051504,9,0,0,6.293536,0.826245
saxpy,f32,2051504,10,0,0,6.688457,0.777459
saxpy,f32,2051504,11,0,0,6.716024,0.774268
saxpy,f32,2051504,12,0,0,6.127862,0.848583
saxpy,f32,2051504,13,0,0,5.122831,1.015064
saxpy,f32,2051504,14,0,0,6.080548,0.855186
saxpy,f32,2051504,15,0,0,4.636556,1.121522
saxpy,f32,2051504,16,0,0,6.257342,0.831024
saxpy,f32,2051504,17,0,0,6.568417,0.791667
saxpy,f32,2051504,18,0,0,6.778088,0.767178
saxpy,f32,2051504,19,0,0,5.773713,0.900634
saxpy,f32,2858088,0,0,0,1.967914,2.642392
saxpy,f32,2858088,1,0,0,4.646996,1.119002
saxpy,f32,2858088,2,0,0,5.016492,1.036581
saxpy,f32,2858088,3,0,0,5.383635,0.965890
saxpy,f32,2858088,4,0,0,4.839768,1.074432
saxpy,f32,2858088,5,0,0,3.433538,1.514473
saxpy,f32,2858088,6,0,0,4.351023,1.195121
saxpy,f32,2858088,7,0,0,3.240854,1.604516
saxpy,f32,2858088,8,0,0,4.598192,1.130879
saxpy,f32,2858088,9,0,0,4.836050,1.075258
saxpy,f32,2858088,10,0,0,4.037858,1.287811
saxpy,f32,2858088,11,0,0,4.775743,1.088836
saxpy,f32,2858088,12,0,0,4.712772,1.103385
saxpy,f32,2858088,13,0,0,4.144515,1.254670
saxpy,f32,2858088,14,0,0,4.639995,1.120691
saxpy,f32,2858088,15,0,0,3.887850,1.337500
saxpy,f32,2858088,16,0,0,4.486436,1.159049
saxpy,f32,2858088,17,0,0,4.450129,1.168505
saxpy,f32,2858088,18,0,0,4.757063,1.093111
saxpy,f32,2858088,19,0,0,4.261203,1.220313
saxpy,f32,3981793,0,0,0,3.305871,1.572959
saxpy,f32,3981793,1,0,0,4.780148,1.087833
saxpy,f32,3981793,2,0,0,4.955500,1.049339
saxpy,f32,3981793,3,0,0,4.987010,1.042709
saxpy,f32,3981793,4,0,0,5.328660,0.975855
saxpy,f32,3981793,5,0,0,4.534902,1.146662
saxpy,f32,3981793,6,0,0,4.150465,1.252872
saxpy,f32,3981793,7,0,0,4.127109,1.259962
